Substrate,Order,Taxa,Date,Survey,Site,Replica,N,Nkg
CG,Tanaidacea,Hargeria rapax,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Hemiproto wigleyi,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Hemus cristulipes,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Hippomedon sp,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Joeropsis  bifasciatum,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Joeropsis personatus,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Mesokalliapseudes bahamensis,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Chondrochelia dubia ,14/01/2014,D,Bonanza ,a,7,2.3
CG,Tanaidacea,Alloleptochelia longimana,14/01/2014,D,Bonanza ,a,0,0
CG,Cumacea,Leucon sp,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Leucothoe laurensi,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Leucothoe spinicarpa,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Idunella sp,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Liljeborgia sp,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Limnoria platycauda,14/01/2014,D,Bonanza ,a,1,0.3
CG,Amphipoda,Lysianopsis alba,14/01/2014,D,Bonanza ,a,1,0.3
CG,Isopoda,Machatrium spathulicarpus,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Maerella sp,14/01/2014,D,Bonanza ,a,1,0.3
CG,Amphipoda,Melita sp,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Mesanthura hopkinsi,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Mesanthura paucidens,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Mesanthura pulchra,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Mesanthura sp,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Metacirolana agaricicola,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Metacirolana halia,14/01/2014,D,Bonanza ,a,1,0.3
CG,Decapoda,Metalpheus rostratipes,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Metapenaeopsis martinella,14/01/2014,D,Bonanza ,a,2,0.7
CG,Amphipoda,Metarphinia floridana,14/01/2014,D,Bonanza ,a,2,0.7
CG,Decapoda,Mithraculus coryphe,14/01/2014,D,Bonanza ,a,3,1
CG,Decapoda,Mithraculus forceps,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Mithrax sp,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Neocirolana obtruncata,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Netamelita barnardi  ,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Nototanais sp,14/01/2014,D,Bonanza ,a,1,0.3
CG,Decapoda,Paguristes hernancortezi,14/01/2014,D,Bonanza ,a,1,0.3
CG,Tanaidacea,Pagurotanais bouryi,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Palaemonidae,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Paracerceis caudata,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Pariphinotus seclusus ,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Parapseudes sp A ,14/01/2014,D,Bonanza ,a,1,0.3
CG,Tanaidacea,Paratanais sp A,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Penaeidae,14/01/2014,D,Bonanza ,a,1,0.3
CG,Isopoda,Pendanthura hendleri,14/01/2014,D,Bonanza ,a,1,0.3
CG,Isopoda,Pendanthura sp,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Periclimenaeus ascidarum,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Periclimenes sp,14/01/2014,D,Bonanza ,a,1,0.3
CG,Amphipoda,Perioculodes cerasinus,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Pitho lherminieri,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Processa riveroi,14/01/2014,D,Bonanza ,a,1,0.3
CG,Decapoda,Processa profunda,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Psammokalliapseudes granulosus,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Pseudoampithoides incurvaria  ,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Pseudoapseudomorpha sp A,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Pseudoleptochelia sp A ,14/01/2014,D,Bonanza ,a,2,0.7
CG,Decapoda,Rostronia sp,14/01/2014,D,Bonanza ,a,0,0
CG,Cumacea,Schizotrema agglutinanta,14/01/2014,D,Bonanza ,a,0,0
CG,Tanaidacea,Sinelobus stanfordi,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Stenetrium bowmani,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Lyocoryphe minocule,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Synalpheus anasimus,14/01/2014,D,Bonanza ,a,0,0
CG,Amphipoda,Synopia ultramarina,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Upogebiidae sp,14/01/2014,D,Bonanza ,a,0,0
CG,Cumacea,Vaunthompsonia floridana,14/01/2014,D,Bonanza ,a,0,0
CG,Cumacea,Vaunthompsonia minor,14/01/2014,D,Bonanza ,a,1,0.3
CG,Decapoda,Williamstimpsonia denticulatus,14/01/2014,D,Bonanza ,a,1,0.3
CG,Tanaidacea,Zeuxo kurilensis,14/01/2014,D,Bonanza ,a,0,0
CG,Isopoda,Accalathura crenulata,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus amblyonyx,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus armatus,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus barbadensis,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus malleator,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus bouvieri,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus cylindricus,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus paracrinitus,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus sp ,14/01/2014,D,Bonanza ,b,1,0.3
CG,Isopoda,Amakusanthura magnifica,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Amakusanthura signata,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Ampelisca bicarinata,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Ampelisca sp,14/01/2014,D,Bonanza ,b,2,0.7
CG,Amphipoda,Ampithoe sp,14/01/2014,D,Bonanza ,b,2,0.7
CG,Isopoda,Anthuridea,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Apanthura cracenta,14/01/2014,D,Bonanza ,b,1,0.3
CG,Tanaidacea,Apseudes orghidani,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Paradoxapseudes bermudeus,14/01/2014,D,Bonanza ,b,1,0.3
CG,Tanaidacea,Apseudes sp A ,14/01/2014,D,Bonanza ,b,1,0.3
CG,Tanaidacea,Apseudomorpha sp A,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Automate dolichognatha,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Axiidae,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Bemlos sp,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Bodotriidae A,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Campylaspis heardi,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Carpias algicola,14/01/2014,D,Bonanza ,b,2,0.7
CG,Isopoda,Carpias triton,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Ceradocus sheardi ,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Chevalia aviculae,14/01/2014,D,Bonanza ,b,2,0.7
CG,Isopoda,Cirolana parva ,14/01/2014,D,Bonanza ,b,46,15.3
CG,Isopoda,Colanthura sp,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Colomastix janiceae,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Concarnes concavus,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Cortezura  confixa,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Cuapetes americanus,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Cubanocuma gutzi,14/01/2014,D,Bonanza ,b,1,0.3
CG,Cumacea,Cumella gomoiui,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Cumella clavicauda,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Cumella garrityi,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Cumella goesi,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Cumella muriarui,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Cumella ruetzleri,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Cumella sp G,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Cumella vicina,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Cymodoce ruetzleri,14/01/2014,D,Bonanza ,b,1,0.3
CG,Amphipoda,Dumosus sp,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Dicerceis kensleyi,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Dynameninae A,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Elasmopus levis,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Elasmopus rapax ,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Eobrolgus sp,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Eurydice convexa,14/01/2014,D,Bonanza ,b,1,0.3
CG,Isopoda,Excorallana antillensis,14/01/2014,D,Bonanza ,b,3,1
CG,Isopoda,Gnathia virginalis,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Gammaropsis atlantica,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Geocerceis barbarae,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Gibberosus myersi,14/01/2014,D,Bonanza ,b,3,1
CG,Amphipoda,Globosolembos smithi ,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Gnathia sp,14/01/2014,D,Bonanza ,b,20,6.7
CG,Isopoda,Gnathia magdalensis,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Gnathia puertoricensis,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Gnathia vellosa,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Gnathostenetroides pugio,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Stenetrium serratum,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Hansenium stebbingi,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Hargeria rapax,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Hemiproto wigleyi,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Hemus cristulipes,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Hippomedon sp,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Joeropsis  bifasciatum,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Joeropsis personatus,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Mesokalliapseudes bahamensis,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Chondrochelia dubia ,14/01/2014,D,Bonanza ,b,19,6.3
CG,Tanaidacea,Alloleptochelia longimana,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Leucon sp,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Leucothoe laurensi,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Leucothoe spinicarpa,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Idunella sp,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Liljeborgia sp,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Limnoria platycauda,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Lysianopsis alba,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Machatrium spathulicarpus,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Maerella sp,14/01/2014,D,Bonanza ,b,1,0.3
CG,Isopoda,Mesanthura hopkinsi,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Mesanthura paucidens,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Mesanthura pulchra,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Mesanthura sp,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Metacirolana agaricicola,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Metacirolana halia,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Metalpheus rostratipes,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Metapenaeopsis martinella,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Metarphinia floridana,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Mithraculus coryphe,14/01/2014,D,Bonanza ,b,5,1.6
CG,Decapoda,Mithraculus forceps,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Mithrax sp,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Neocirolana obtruncata,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Netamelita barnardi  ,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Nototanais sp,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Paguristes hernancortezi,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Pagurotanais bouryi,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Palaemonidae,14/01/2014,D,Bonanza ,b,1,0.3
CG,Isopoda,Paracerceis caudata,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Pariphinotus seclusus ,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Parapseudes sp A ,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Paratanais sp A,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Penaeidae,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Pendanthura hendleri,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Pendanthura sp,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Periclimenaeus ascidarum,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Periclimenes sp,14/01/2014,D,Bonanza ,b,1,0.3
CG,Amphipoda,Perioculodes cerasinus,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Pitho lherminieri,14/01/2014,D,Bonanza ,b,2,0.7
CG,Decapoda,Processa riveroi,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Processa profunda,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Psammokalliapseudes granulosus,14/01/2014,D,Bonanza ,b,1,0.3
CG,Amphipoda,Pseudoampithoides incurvaria  ,14/01/2014,D,Bonanza ,b,1,0.3
CG,Tanaidacea,Pseudoapseudomorpha sp A,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Pseudoleptochelia sp A ,14/01/2014,D,Bonanza ,b,1,0.3
CG,Decapoda,Rostronia sp,14/01/2014,D,Bonanza ,b,0,0.3
CG,Cumacea,Schizotrema agglutinanta,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Sinelobus stanfordi,14/01/2014,D,Bonanza ,b,1,0.3
CG,Isopoda,Stenetrium bowmani,14/01/2014,D,Bonanza ,b,0,0
CG,Isopoda,Lyocoryphe minocule,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Synalpheus anasimus,14/01/2014,D,Bonanza ,b,0,0
CG,Amphipoda,Synopia ultramarina,14/01/2014,D,Bonanza ,b,1,0.3
CG,Decapoda,Upogebiidae sp,14/01/2014,D,Bonanza ,b,0,0
CG,Cumacea,Vaunthompsonia floridana,14/01/2014,D,Bonanza ,b,1,0.3
CG,Cumacea,Vaunthompsonia minor,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Williamstimpsonia denticulatus,14/01/2014,D,Bonanza ,b,0,0
CG,Tanaidacea,Zeuxo kurilensis,14/01/2014,D,Bonanza ,b,0,0
ASU,Decapoda,Alpheus bouvieri,06/05/2013,A,Bonanza,a,0,0
ASU,Decapoda,Alpheus bouvieri,06/05/2013,A,Bonanza,b,0,0
ASU,Decapoda,Alpheus bouvieri,06/08/2013,B,Bonanza,a,0,0
ASU,Decapoda,Alpheus bouvieri,06/08/2013,B,Bonanza,b,0,0
ASU,Decapoda,Alpheus bouvieri,07/11/2013,C,Bonanza,a,0,0
ASU,Decapoda,Alpheus bouvieri,07/11/2013,C,Bonanza,b,0,0
ASU,Decapoda,Alpheus bouvieri,14/01/2014,D,Bonanza ,a,0,0
ASU,Decapoda,Alpheus bouvieri,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus floridanus,06/05/2013,A,Bonanza,a,0,0
CG,Decapoda,Alpheus floridanus,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Alpheus floridanus,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Alpheus floridanus,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Alpheus floridanus,07/11/2013,C,Bonanza,a,0,0
CG,Decapoda,Alpheus floridanus,07/11/2013,C,Bonanza ,b,0,0
CG,Decapoda,Alpheus floridanus,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Alpheus floridanus,14/01/2014,D,Bonanza ,b,1,0.3
CG,Decapoda,Alpheus formosus,06/05/2013,A,Bonanza,a,1,0.3
CG,Decapoda,Alpheus formosus,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Alpheus formosus,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Alpheus formosus,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Alpheus formosus,07/11/2013,C,Bonanza,a,0,0
CG,Decapoda,Alpheus formosus,07/11/2013,C,Bonanza ,b,1,0.3
CG,Decapoda,Alpheus formosus,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Alpheus formosus,14/01/2014,D,Bonanza ,b,0,0
CG,Decapoda,Alpheus normanni,06/05/2013,A,Bonanza,a,1,0.3
CG,Decapoda,Alpheus normanni,06/05/2013,A,Bonanza,b,0,0
CG,Decapoda,Alpheus normanni,06/08/2013,B,Bonanza,a,0,0
CG,Decapoda,Alpheus normanni,06/08/2013,B,Bonanza,b,0,0
CG,Decapoda,Alpheus normanni,07/11/2013,C,Bonanza,a,0,0
CG,Decapoda,Alpheus normanni,07/11/2013,C,Bonanza ,b,0,0
CG,Decapoda,Alpheus normanni,14/01/2014,D,Bonanza ,a,0,0
CG,Decapoda,Alpheus normanni,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Ampelisca bicarinata,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Ampelisca bicarinata,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Ampelisca bicarinata,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Ampelisca bicarinata,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Ampelisca bicarinata,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Ampelisca bicarinata,07/11/2013,C,Bonanza,b,0,0
ASU,Amphipoda,Ampelisca bicarinata,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Ampelisca bicarinata,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Anthuridea,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Anthuridea,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Anthuridea,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Anthuridea,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Anthuridea,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Anthuridea,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Anthuridea,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Anthuridea,14/01/2014,D,Bonanza ,b,0,0
ASU,Tanaidacea,Apseudes orghidani,06/05/2013,A,Bonanza,a,0,0
ASU,Tanaidacea,Apseudes orghidani,06/05/2013,A,Bonanza,b,0,0
ASU,Tanaidacea,Apseudes orghidani,06/08/2013,B,Bonanza,a,0,0
ASU,Tanaidacea,Apseudes orghidani,06/08/2013,B,Bonanza,b,0,0
ASU,Tanaidacea,Apseudes orghidani,07/11/2013,C,Bonanza,a,0,0
ASU,Tanaidacea,Apseudes orghidani,07/11/2013,C,Bonanza,b,0,0
ASU,Tanaidacea,Apseudes orghidani,14/01/2014,D,Bonanza ,a,0,0
ASU,Tanaidacea,Apseudes orghidani,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Bemlos sp,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Bemlos sp,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Bemlos sp,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Bemlos sp,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Bemlos sp,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Bemlos sp,07/11/2013,C,Bonanza,b,0,0
ASU,Amphipoda,Bemlos sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Bemlos sp,14/01/2014,D,Bonanza ,b,0,0
ASU,Cumacea,Bodotriidae A,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Colanthura sp,06/05/2013,A,Bonanza,a,0,0
ASU,Cumacea,Bodotriidae A,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Colanthura sp,06/05/2013,A,Bonanza,b,0,0
ASU,Cumacea,Bodotriidae A,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Colanthura sp,06/08/2013,B,Bonanza,a,0,0
ASU,Cumacea,Bodotriidae A,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Colanthura sp,06/08/2013,B,Bonanza,b,0,0
ASU,Cumacea,Bodotriidae A,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Colanthura sp,07/11/2013,C,Bonanza,a,0,0
ASU,Cumacea,Bodotriidae A,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Colanthura sp,07/11/2013,C,Bonanza,b,0,0
ASU,Cumacea,Bodotriidae A,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Colanthura sp,14/01/2014,D,Bonanza ,a,0,0
ASU,Cumacea,Bodotriidae A,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Colanthura sp,14/01/2014,D,Bonanza ,b,0,0
ASU,Amphipoda,Concarnes concavus,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Cortezura  confixa,06/05/2013,A,Bonanza,a,0,0
ASU,Cumacea,Cumella goesi,06/05/2013,A,Bonanza,a,0,0
ASU,Amphipoda,Concarnes concavus,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Cortezura  confixa,06/05/2013,A,Bonanza,b,0,0
ASU,Cumacea,Cumella goesi,06/05/2013,A,Bonanza,b,0,0
ASU,Amphipoda,Concarnes concavus,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Cortezura  confixa,06/08/2013,B,Bonanza,a,0,0
ASU,Cumacea,Cumella goesi,06/08/2013,B,Bonanza,a,0,0
ASU,Amphipoda,Concarnes concavus,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Cortezura  confixa,06/08/2013,B,Bonanza,b,0,0
ASU,Cumacea,Cumella goesi,06/08/2013,B,Bonanza,b,0,0
ASU,Amphipoda,Concarnes concavus,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Cortezura  confixa,07/11/2013,C,Bonanza,a,0,0
ASU,Cumacea,Cumella goesi,07/11/2013,C,Bonanza,a,0,0
ASU,Amphipoda,Concarnes concavus,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Cortezura  confixa,07/11/2013,C,Bonanza,b,0,0
ASU,Cumacea,Cumella goesi,07/11/2013,C,Bonanza,b,0,0
ASU,Amphipoda,Concarnes concavus,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Cortezura  confixa,14/01/2014,D,Bonanza ,a,0,0
ASU,Cumacea,Cumella goesi,14/01/2014,D,Bonanza ,a,0,0
ASU,Amphipoda,Concarnes concavus,14/01/2014,D,Bonanza ,b,0,0
ASU,Isopoda,Cortezura  confixa,14/01/2014,D,Bonanza ,b,0,0
ASU,Cumacea,Cumella goesi,14/01/2014,D,Bonanza ,b,0,0
ASU,Cumacea,Cumella muriarui,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Dicerceis kensleyi,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Dynameninae A,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Eurydice convexa,06/05/2013,A,Bonanza,a,0,0
ASU,Isopoda,Stenetrium serratum,06/05/2013,A,Bonanza,a,0,0
ASU,Cumacea,Cumella muriarui,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Dicerceis kensleyi,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Dynameninae A,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Eurydice convexa,06/05/2013,A,Bonanza,b,0,0
ASU,Isopoda,Stenetrium serratum,06/05/2013,A,Bonanza,b,0,0
ASU,Cumacea,Cumella muriarui,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Dicerceis kensleyi,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Dynameninae A,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Eurydice convexa,06/08/2013,B,Bonanza,a,0,0
ASU,Isopoda,Stenetrium serratum,06/08/2013,B,Bonanza,a,0,0
ASU,Cumacea,Cumella muriarui,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Dicerceis kensleyi,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Dynameninae A,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Eurydice convexa,06/08/2013,B,Bonanza,b,0,0
ASU,Isopoda,Stenetrium serratum,06/08/2013,B,Bonanza,b,0,0
ASU,Cumacea,Cumella muriarui,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Dicerceis kensleyi,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Dynameninae A,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Eurydice convexa,07/11/2013,C,Bonanza,a,0,0
ASU,Isopoda,Stenetrium serratum,07/11/2013,C,Bonanza,a,0,0
ASU,Cumacea,Cumella muriarui,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Dicerceis kensleyi,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Dynameninae A,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Eurydice convexa,07/11/2013,C,Bonanza,b,0,0
ASU,Isopoda,Stenetrium serratum,07/11/2013,C,Bonanza,b,0,0
ASU,Cumacea,Cumella muriarui,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Dicerceis kensleyi,14/01/2014,D,Bonanza ,a,0,0
ASU,Isopoda,Dynameninae A,14/01/2014,D,Bonanza ,a,0,0
